assigneduser,type,subtype,foldername,priority1,priority2,process,status,duetostart,duetoend,peoplename,namelast,case_task_id,housenumber,streetname,propx,propy,latitude,longitude,location
Crystal Mendez,CV,Unified,7495 CHEVY CHASE DRIVE BUILDING 33,,55,Event Log,Open,2026-02-24T00:00:00.000,,BR F&B CHEVY CHASE LLC,,2026-022172 CV,7495,CHEVY CHASE,3125397,10096884,30.33917986,-97.70575108,"
,  
(30.33917986, -97.70575108)"
Crystal Mendez,CV,Unified,7495 CHEVY CHASE DRIVE BUILDING 24,,,Event Log,Open,2026-02-24T00:00:00.000,,BR F&B CHEVY CHASE LLC,,2026-022038 CV,7495,CHEVY CHASE,3125397,10096884,30.33917986,-97.70575108,"
,  
(30.33917986, -97.70575108)"
Ralph Johnson,CV,Unified,602 E 7TH STREET,,555,Event Log,Open,2026-02-24T00:00:00.000,,CABOT-CHASE LTD,,2026-022225 CV,602,7TH,3116337,10070584,30.26747035,-97.73640956,"
,  
(30.26747035, -97.73640956)"
Crystal Mendez,CV,Unified,7495 CHEVY CHASE DRIVE BUILDING 14,,,Event Log,Open,2026-02-24T00:00:00.000,,BR F&B CHEVY CHASE LLC,,2026-022024 CV,7495,CHEVY CHASE,3125397,10096884,30.33917986,-97.70575108,"
,  
(30.33917986, -97.70575108)"
Hilda Martinez,CV,Unified,5003 MICHELLE COURT,,999,Event Log,Open,2026-02-24T00:00:00.000,,FLIPPING RENTALS MICHELLE LLC,,2026-022093 CV,5003,MICHELLE,3113969,10045622,30.1990056,-97.74574761,"
,  
(30.1990056, -97.74574761)"
David Thompson,CV,Unified,404 SAN JACINTO BOULEVARD,,,Event Log,Open,2026-02-24T00:00:00.000,,204 EAST 4TH ST GROUND OWNER LLC,,2026-022051 CV,404,SAN JACINTO,3114848,10069954,30.26583406,-97.74117139,"
,  
(30.26583406, -97.74117139)"
Crystal Mendez,CV,Unified,7495 CHEVY CHASE DRIVE BUILDING 21,,,Event Log,Open,2026-02-24T00:00:00.000,,BR F&B CHEVY CHASE LLC,,2026-022043 CV,7495,CHEVY CHASE,3125397,10096884,30.33917986,-97.70575108,"
,  
(30.33917986, -97.70575108)"
Latasha Paterno,CV,Unified,13401 MORRIS ROAD,,,Event Log,Open,2026-02-24T00:00:00.000,,OPTIMIST CLUB OF TOWN & COUNTRY ROUND ROCK,,2026-022330 CV,13401,MORRIS,3104723,10140913,30.46153604,-97.76805188,"
,  
(30.46153604, -97.76805188)"
Crystal Mendez,CV,Unified,7495 CHEVY CHASE DRIVE BUILDING 10,,,Event Log,Open,2026-02-24T00:00:00.000,,BR F&B CHEVY CHASE LLC,,2026-021953 CV,7495,CHEVY CHASE,3125397,10096884,30.33917986,-97.70575108,"
,  
(30.33917986, -97.70575108)"
Willis Adams,CV,Unified,1135 GUNTER STREET,,,Event Log,Open,2026-02-24T00:00:00.000,,HS GUNTER LAND LLC,,2026-022371 CV,1135,GUNTER,3128705,10070952,30.26768211,-97.69721552,"
,  
(30.26768211, -97.69721552)"
Willis Adams,CV,Unified,2316 MORELOS STREET,,,Event Log,Open,2026-02-24T00:00:00.000,,CT MORELOS DEVELOPMENT CO LLC,,2026-022382 CV,2316,MORELOS,3123060,10068558,30.26146795,-97.71527041,"
,  
(30.26146795, -97.71527041)"
Hayden Aston,CV,Unified,2020 E 7TH STREET,,,Event Log,Open,2026-02-23T00:00:00.000,,S T DYRAN REAL ESTATE LP,,2026-021469 CV,2020,7TH,3121832,10068780,30.26215759,-97.71914244,"
,  
(30.26215759, -97.71914244)"
Seleste Kos,CV,Unified,7200 COOPER LANE,,,Event Log,Open,2026-02-23T00:00:00.000,,7200 COOPER LN LLC,,2026-021376 CV,7200,COOPER,3098593,10043282,30.19354735,-97.79457514,"
,  
(30.19354735, -97.79457514)"
Crystal Mendez,CV,Unified,7495 CHEVY CHASE DRIVE BUILDING 04,,,Event Log,Open,2026-02-23T00:00:00.000,,BR F&B CHEVY CHASE LLC,,2026-021722 CV,7495,CHEVY CHASE,3125397,10096884,30.33917986,-97.70575108,"
,  
(30.33917986, -97.70575108)"
Aaron Robinson,CV,Unified,6312 RICHARDSON LANE,,,Event Log,Open,2026-02-23T00:00:00.000,,SUCHAN INVESTMENTS LLC,,2026-021583 CV,6312,RICHARDSON,3129583,10059369,30.23578536,-97.69530512,"
,  
(30.23578536, -97.69530512)"
Monroe Yarbrough,CV,Unified,6306 MENCHACA ROAD,,5551,Event Log,Open,2026-02-23T00:00:00.000,,SEJ ASSET MGMT & INVSTMNT CO,,2026-021439 CV,6306,MENCHACA,3095186,10048948,30.20933575,-97.80494868,"
,  
(30.20933575, -97.80494868)"
Monroe Yarbrough,CV,Unified,5702 MOJAVE DRIVE,,5551,Event Log,Open,2026-02-23T00:00:00.000,,FOSTER DORA SALAZAR,,2026-021614 CV,5702,MOJAVE,3099774,10049289,30.20998558,-97.79040339,"
,  
(30.20998558, -97.79040339)"
Andres De La Vera,CV,Unified,902 E 43RD STREET,,404,Event Log,Open,2026-02-23T00:00:00.000,,LOUCKS JOHN & MARLA,,2026-021657 CV,902,43RD,3121090,10083504,30.30267935,-97.72039668,"
,  
(30.30267935, -97.72039668)"
Seleste Kos,CV,Unified,3204 MENCHACA ROAD,,,Event Log,Open,2026-02-23T00:00:00.000,,IVY PARK PARTNERSHIP,,2026-021246 CV,3204,MENCHACA,3101963,10060358,30.24027494,-97.78267196,"
,  
(30.24027494, -97.78267196)"
Damion Watts,OL,Short Term Rental Type 3,Bouldin House - 514 BOULDIN AVE,,,Renewal Application Intake,Open,2026-02-23T00:00:00.000,,WILLIAM GRAYSON PHENIX,PHENIX,2014-028609 OL,514,BOULDIN,3110791,10067394,30.25905627,-97.75420684,"
,  
(30.25905627, -97.75420684)"
Crystal Mendez,CV,Unified,7495 CHEVY CHASE DRIVE BUILDING 27,,55,Event Log,Open,2026-02-23T00:00:00.000,,BR F&B CHEVY CHASE LLC,,2026-021781 CV,7495,CHEVY CHASE,3125397,10096884,30.33917986,-97.70575108,"
,  
(30.33917986, -97.70575108)"
Charles Edwards,CV,Unified,5207 DELORES AVENUE,,75,Event Log,Open,2026-02-23T00:00:00.000,,CITY OF AUSTIN,,2026-021628 CV,5207,DELORES,3133169,10073225,30.27363854,-97.6829076,"
,  
(30.27363854, -97.6829076)"
Damion Watts,OL,Short Term Rental Type 3,2709 E 5TH STREET Unit  1304,,,Renewal Application Intake,Open,2026-02-22T00:00:00.000,,SCOTT YU,YU,2021-028662 OL,2709,5TH,3124112.25,10066839,30.25667459,-97.71206668,"
,  
(30.25667459, -97.71206668)"
Debra Fonseca,PP,Residential,9909 TURMAN CV,,,Electrical Fee Investigation,Open,2026-02-20T13:31:02.000,2026-02-20T13:31:02.000,,,2025-084168 PP,9909,TURMAN,3080967,10108145,30.37294345,-97.84576072,"
,  
(30.37294345, -97.84576072)"
Dedric Knox,CV,Unified,8601 WEST GATE BOULEVARD,,66,Cutlist - Inspector (Private),,2026-02-20T08:18:53.000,,WESTGATE MOMARK LLC,,2025-156824 CV,8601,WEST GATE,3087049.5881250054,10042803.200000003,30.19295028,-97.83113743,"
,  
(30.19295028, -97.83113743)"
Edmond Su,CV,Unified,2409 TOWN LAKE CIRCLE,,555,Event Log,Open,2026-02-20T00:00:00.000,,2409 TOWN LAKE LLC,,2026-020552 CV,2409,TOWN LAKE,3120752,10060170,30.23855989,-97.7232022,"
,  
(30.23855989, -97.7232022)"
LaShondra Washington,CV,Unified,6340 W US 290 HIGHWAY,,551,Event Log,Open,2026-02-20T00:00:00.000,,KAF DEVELOPMENT COMPANY,,2026-020979 CV,6340,US 290,3077034,10058018,30.23538972,-97.86176107,"
,  
(30.23538972, -97.86176107)"
Ralph Johnson,CV,Unified,811 E 45TH STREET,,555,Event Log,Open,2026-02-20T00:00:00.000,,KLEIN DWAYNE & BARBARA,,2026-021029 CV,811,45TH,3121101,10084318,30.30491619,-97.72030125,"
,  
(30.30491619, -97.72030125)"
Levi Singleton,PP,Residential,3221 SILKGRASS BND,,8,527 CSI Inspection,Expired,2026-02-20T00:00:00.000,2026-02-20T00:00:00.000,,,2026-016427 PP,3221,SILKGRASS,3083923,10039894,30.1851462,-97.8412375,"
,  
(30.1851462, -97.8412375)"
Seleste Kos,CV,Unified,1620 TERI RD,,,Event Log,Open,2026-02-20T00:00:00.000,,AUSTIN SOUTH HOTELS LLC,,2026-020521 CV,1620,TERI,3110381,10047823,30.20528475,-97.75694067,"
,  
(30.20528475, -97.75694067)"
Belinda Nobles,CV,Unified,2727 EXPOSITION BOULEVARD Unit 128,,90,Event Log,Open,2026-02-20T00:00:00.000,,2727 EXPOSITION  PROPERTY LLC,,2026-020583 CV,2727,EXPOSITION,3107173,10083789,30.30435394,-97.76446425,"
,  
(30.30435394, -97.76446425)"
Willis Adams,CV,Unified,2023 AIRPORT BOULEVARD,,,Event Log,Open,2026-02-20T00:00:00.000,,JPS AIRPORT LLC,,2026-020701 CV,2023,AIRPORT,3126266,10076898,30.28418529,-97.7044942,"
,  
(30.28418529, -97.7044942)"
Pete Mason,CV,Unified,13918 HUMMINGBIRD LANE,,5,Event Log,Open,2026-02-20T00:00:00.000,,NEWMAN TRISTAN BRYCE,,2026-021034 CV,13918,HUMMINGBIRD,3060190,10111627,30.3837758,-97.91139083,"
,  
(30.3837758, -97.91139083)"
LaShondra Washington,CV,Unified,4600 MONTEREY OAKS BOULEVARD 1513,,551,Event Log,Open,2026-02-20T00:00:00.000,,NORTHLAND MONTEREY RANCH LLC  NORTHLAND INVESTMENT CORP,,2026-020688 CV,4600,MONTEREY OAKS,3084747,10056776,30.23150211,-97.83743153,"
,  
(30.23150211, -97.83743153)"
Andres De La Vera,CV,Unified,2905 SWISHER STREET,,423,Event Log,Open,2026-02-20T00:00:00.000,,"OWNERS ASSOCIATION OF DOMINION CONDOMINIUMS, INC.",,2026-020639 CV,2905,SWISHER,3119531,10078263,30.28837326,-97.72572475,"
,  
(30.28837326, -97.72572475)"
Willis Adams,CV,Unified,3909 GRAYSON LANE,,,Event Log,Open,2026-02-20T00:00:00.000,,MILLER ROBERT ANTHONY &,,2026-020674 CV,3909,GRAYSON,3125096,10079403,30.29114707,-97.70801267,"
,  
(30.29114707, -97.70801267)"
Juan Villarreal,CV,Unified,5204 CHARLES MERLE DRIVE Unit 4103,,2,Event Log,Open,2026-02-20T00:00:00.000,,HOUSING AUTHORITY OF THE CITY OF AUSTIN,,2026-021022 CV,5204,CHARLES MERLE,3109344,10030072,30.15655616,-97.76152154,"
,  
(30.15655616, -97.76152154)"
Pete Mason,CV,Unified,1410 E 3RD STREET,,,Event Log,Open,2026-02-20T00:00:00.000,,KURT C PETERS & CAROLINE WILDER STONE PETERS,,2026-021037 CV,1410,3RD,3118701,10068311,30.26107029,-97.72909184,"
,  
(30.26107029, -97.72909184)"
Kristina Lunde,CV,Unified,1104 THURGOOD CIRCLE,,,Event Log,Open,2026-02-20T00:00:00.000,,WILSON GAYNA ETAL,,2026-020986 CV,1104,THURGOOD,3135191,10068853,30.26148814,-97.67683476,"
,  
(30.26148814, -97.67683476)"
Sandy Van Cleave,OL,Hotel,Colton House Hotel - 2510 S Congress Ave,,8,Lodging Annual Inspection,Open,2026-02-19T14:12:32.000,2026-12-31T14:12:35.000,"2510 SOCO, LLC",,2020-175332 OL,2510,CONGRESS,3110700,10059520,30.23741764,-97.75507298,"
,  
(30.23741764, -97.75507298)"
Sandy Van Cleave,OL,Hotel,Hotel Saint Cecilia - 112 Academy Drive   Austin Tx,,9,Lodging Annual Inspection,Open,2026-02-19T12:08:06.000,2026-12-31T12:08:08.000,"112 ACADEMY, LLC",,2008-085252 OL,112,ACADEMY,3113012,10064922,30.25211936,-97.74735602,"
,  
(30.25211936, -97.74735602)"
Sandy Van Cleave,OL,Bed and Breakfast,Brava House - 1108 BLANCO ST,,11,Lodging Annual Inspection,Open,2026-02-19T12:00:58.000,2026-12-31T12:01:00.000,BRYAN RYMER,RYMER,2023-127351 OL,1108,BLANCO,3110439,10074134,30.27760596,-97.75482667,"
,  
(30.27760596, -97.75482667)"
Edmond Su,CV,Unified,309 E 11TH STREET,,555,Event Log,Open,2026-02-19T00:00:00.000,,CAPITAL STUDIOS HOUSING LP,,2026-020122 CV,309,11TH,3115770.113125,10072128.153125,30.27175135,-97.73809066,"
,  
(30.27175135, -97.73809066)"
Seleste Kos,CV,Unified,2400 BURLESON AUSTIN TX 78741 USA,,,Event Log,Open,2026-02-19T00:00:00.000,,TIERRA MAYA INC,,2026-019879 CV,2400,BURLESON,3116803,10056840,30.22966041,-97.73595027,"
,  
(30.22966041, -97.73595027)"
Frank Nanyes,PP,Residential,5615 SHOAL CREEK BLVD,,,527 CSI Inspection,Expired,2026-02-19T00:00:00.000,2026-02-19T00:00:00.000,,,2026-014708 PP,5615,SHOAL CREEK,3111993,10094445,30.33333883,-97.74840991,"
,  
(30.33333883, -97.74840991)"
Willis Adams,CV,Unified,8627 N IH 35 SERVICE ROAD,,,Event Log,Open,2026-02-19T00:00:00.000,,F9 PROPERTIES LLC,,2026-020021 CV,8627,IH 35,3129426,10100741,30.3495198,-97.69269255,"
,  
(30.3495198, -97.69269255)"
David Thompson,CV,Unified,5319 N. Lamar,,,Event Log,Open,2026-02-19T00:00:00.000,,BERNICE B MARJORIE &,,2026-019792 CV,5319,LAMAR,3118309,10090340,30.32164974,-97.72869954,"
,  
(30.32164974, -97.72869954)"
Willis Adams,CV,Unified,1709 E 12TH STREET,,,Event Log,Open,2026-02-19T00:00:00.000,,SIMPSON UNITED METHODIST CHURC,,2026-020057 CV,1709,12TH,3121041,10072812,30.27329196,-97.72134737,"
,  
(30.27329196, -97.72134737)"
Seleste Kos,CV,Unified,6405 MENCHACA ROAD,,,Event Log,Open,2026-02-19T00:00:00.000,,DOMINELLI ENTERPRISES LLC,,2026-019783 CV,6405,MENCHACA,3095247,10048471,30.20802073,-97.80478994,"
,  
(30.20802073, -97.80478994)"
Aaron Janke,CV,Unified,5806 SWEENEY CIRCLE,,,Event Log,Open,2026-02-19T00:00:00.000,,JAMES EDWARD JR & CARDIE M TRTS,,2026-019931 CV,5806,SWEENEY,3133895,10084796,30.30539746,-97.6797341,"
,  
(30.30539746, -97.6797341)"
David Thompson,CV,Unified,3421 N. Lamar,,,Event Log,Open,2026-02-19T00:00:00.000,,3501 N LAMAR LLC,,2026-020009 CV,3421,LAMAR,3113634,10083593,30.30340332,-97.74401028,"
,  
(30.30340332, -97.74401028)"
Seleste Kos,CV,Unified,6017 WILCOTT COURT,,,Event Log,Open,2026-02-19T00:00:00.000,,HANSEN DANIEL,,2026-019835 CV,6017,WILCOTT,3095694.935625002,10049959.568124995,30.2120846,-97.80326511,"
,  
(30.2120846, -97.80326511)"
David Thompson,CV,Unified,620 W. 29th St.,,,Event Log,Open,2026-02-19T00:00:00.000,,BR HOLDINGS-W 29TH ST LLC,,2026-019860 CV,620,29TH,3113849,10080935,30.29608312,-97.74352524,"
,  
(30.29608312, -97.74352524)"
Brian Eberwine,CV,Unified,5305 RIDGE OAK DRIVE,,555,Event Log,Open,2026-02-19T00:00:00.000,,OWEN SEAN RHYS &,,2026-019933 CV,5305,RIDGE OAK,3108022,10095502,30.33649746,-97.76091637,"
,  
(30.33649746, -97.76091637)"
Forrest Pobst,CV,Unified,700 W PARMER LN,,555,Event Log,Open,2026-02-19T00:00:00.000,,PARMER 35 HOLDING LLC,,2026-019986 CV,700,PARMER,3135649,10121886,30.40723593,-97.67136517,"
,  
(30.40723593, -97.67136517)"
David Thompson,CV,Unified,1020 E. 45th st.,,,Event Log,Open,2026-02-19T00:00:00.000,,,,2026-019890 CV,1020,45TH,3122234,10084129,30.30432344,-97.716726,"
,  
(30.30432344, -97.716726)"
Geoff Glass,CV,Unified,4609 COBBLER COVE,,,Event Log,Open,2026-02-19T00:00:00.000,,GARCIA MIGUEL M & ESMERALDA G,,2026-019987 CV,4609,COBBLER,3115289,10046057,30.20011685,-97.74153834,"
,  
(30.20011685, -97.74153834)"
Geoff Glass,CV,Unified,4604 CEDARGROVE DRIVE,,,Event Log,Open,2026-02-19T00:00:00.000,,WILSON ANJANETT & DERRICK,,2026-020203 CV,4604,CEDARGROVE,3115104,10045701,30.19915012,-97.74215003,"
,  
(30.19915012, -97.74215003)"
Willis Adams,CV,Unified,1602 E 7TH STREET,,,Event Log,Open,2026-02-19T00:00:00.000,,1602 PROPERTIES EAST 7TH STREET INC,,2026-020073 CV,1602,7TH,3119754,10069445,30.26411965,-97.72567326,"
,  
(30.26411965, -97.72567326)"
Forrest Pobst,CV,Unified,11405 HORNSBY STREET,,555,Event Log,Open,2026-02-19T00:00:00.000,,ANDERSON DENSIL RAY,,2026-020078 CV,11405,HORNSBY,3132403,10112620,30.38197845,-97.68235974,"
,  
(30.38197845, -97.68235974)"
Dedric Knox,CV,Unified,3608 BANNOCKBURN DRIVE,,66,Cutlist - Inspector (Private),,2026-02-18T10:54:00.000,,KRANE GENE T,,2026-007557 CV,3608,BANNOCKBURN,3086315,10050538,30.21425774,-97.83291171,"
,  
(30.21425774, -97.83291171)"
Dedric Knox,CV,Unified,1500 E 12TH STREET,,66,Cutlist - Inspector (Private),,2026-02-18T10:41:41.000,,2018 1500-1501 EAST AUSTIN LP,,2026-011139 CV,1500,12TH,3120312,10072874,30.27350943,-97.72365148,"
,  
(30.27350943, -97.72365148)"
Dedric Knox,CV,Unified,3106 ROBINSON AVENUE,,66,Cutlist - Inspector (Private),,2026-02-18T10:31:21.000,,MESURIA KETAN & AJAY MESURIA &,,2026-008981 CV,3106,ROBINSON,3120622,10078407,30.28869874,-97.72225834,"
,  
(30.28869874, -97.72225834)"
Dedric Knox,CV,Unified,2306 BERRY HILL CIRCLE,,66,Cutlist - Inspector (Private),,2026-02-18T10:30:00.000,,WRIGHT FRED WILLIS JR,,2026-005103 CV,2306,BERRY HILL,3095702,10052074,30.21789645,-97.80309051,"
,  
(30.21789645, -97.80309051)"
Dedric Knox,CV,Unified,2129 E 7TH STREET,,66,Cutlist - Inspector (Private),,2026-02-18T10:20:48.000,,RICE BOX PROPCO LLC,,2025-163267 CV,2129,7TH,3122055,10068507,30.26139275,-97.71845661,"
,  
(30.26139275, -97.71845661)"
Jason Ortiz,CV,Unified,2302 E WILLIAM CANNON DRIVE BUILDING 08,,,Event Log,Open,2026-02-18T00:00:00.000,,PECOS HOUSING FINANCE CORPORATION,,2026-019039 CV,2302,WILLIAM CANNON,3110157,10041054,30.18669213,-97.75814558,"
,  
(30.18669213, -97.75814558)"
Jason Ortiz,CV,Unified,2302 E WILLIAM CANNON DRIVE OFFICE,,55,Event Log,Open,2026-02-18T00:00:00.000,,PECOS HOUSING FINANCE CORPORATION,,2026-019079 CV,2302,WILLIAM CANNON,3110157,10041054,30.18669213,-97.75814558,"
,  
(30.18669213, -97.75814558)"
Jason Ortiz,CV,Unified,2302 E WILLIAM CANNON DRIVE BUILDING 03,,55,Event Log,Open,2026-02-18T00:00:00.000,,PECOS HOUSING FINANCE CORPORATION,,2026-019295 CV,2302,WILLIAM CANNON,3110157,10041054,30.18669213,-97.75814558,"
,  
(30.18669213, -97.75814558)"
Pete Mason,CV,Unified,3205 BRASS BUTTONS TRAIL,,5,Event Log,Open,2026-02-18T00:00:00.000,,HALABI GROUP INC,,2026-019479 CV,3205,BRASS BUTTONS,3058554,10111799,30.38434645,-97.91656627,"
,  
(30.38434645, -97.91656627)"
Kristina Lunde,CV,Unified,1119 SPUR STREET,,,Event Log,Open,2026-02-18T00:00:00.000,,MATT KEY,KEY,2026-019321 CV,1119,SPUR,3131507,10072149,30.27078957,-97.68825212,"
,  
(30.27078957, -97.68825212)"
Edmond Su,CV,Unified,1500 ROYAL CREST DRIVE Unit 146,,555,Event Log,Open,2026-02-18T00:00:00.000,,1500 ROYAL CREST LP,,2026-019537 CV,1500,ROYAL CREST,3118504,10060965,30.24089004,-97.73026008,"
,  
(30.24089004, -97.73026008)"
Mahiri Moody,CC,Code Enforcement,FARMHAVEN RD and LANSDOWNE RD,5,,Initial Response/Site Investigation,Open,2026-02-18T00:00:00.000,,,,2026-019634 CC,,,3154578.37211479,10102602.3096513,30.352970808851108,-97.61282544703697,"
,  
(30.352970808851108, -97.61282544703697)"
Jason Ortiz,CV,Unified,2302 E WILLIAM CANNON DRIVE BUILDING 05,,,Event Log,Open,2026-02-18T00:00:00.000,,PECOS HOUSING FINANCE CORPORATION,,2026-019033 CV,2302,WILLIAM CANNON,3110157,10041054,30.18669213,-97.75814558,"
,  
(30.18669213, -97.75814558)"
Jason Ortiz,CV,Unified,2302 E WILLIAM CANNON DRIVE BUILDING 12,,,Event Log,Open,2026-02-18T00:00:00.000,,PECOS HOUSING FINANCE CORPORATION,,2026-019291 CV,2302,WILLIAM CANNON,3110157,10041054,30.18669213,-97.75814558,"
,  
(30.18669213, -97.75814558)"
Jason Ortiz,CV,Unified,2302 E WILLIAM CANNON DRIVE BUILDING 09,,,Event Log,Open,2026-02-18T00:00:00.000,,PECOS HOUSING FINANCE CORPORATION,,2026-019022 CV,2302,WILLIAM CANNON,3110157,10041054,30.18669213,-97.75814558,"
,  
(30.18669213, -97.75814558)"
Pete Mason,CV,Unified,2607 BIG HORN DRIVE,,5,Event Log,Open,2026-02-18T00:00:00.000,,2607 BIG HORN LLC,,2026-019512 CV,2607,BIG HORN,3058955,10108919,30.37640549,-97.91549331,"
,  
(30.37640549, -97.91549331)"
Jerome Howard,CV,Unified,4300 SPEEDWAY,,,Event Log,Open,2026-02-18T00:00:00.000,,43RD SPEEDWAY LLC,,2026-019435 CV,4300,SPEEDWAY,3118044,10085020,30.30704294,-97.72993378,"
,  
(30.30704294, -97.72993378)"
Kenneth Nettle,CV,Unified,1304 CULLEN AVENUE,,555,Event Log,Open,2026-02-18T00:00:00.000,,OPPERMANN DAVID LEE JR &,,2026-019358 CV,1304,CULLEN,3119383,10097429,30.34106712,-97.7247697,"
,  
(30.34106712, -97.7247697)"
Jason Ortiz,CV,Unified,2302 E WILLIAM CANNON DRIVE BUILDING 02,,55,Event Log,Open,2026-02-18T00:00:00.000,,PECOS HOUSING FINANCE CORPORATION,,2026-019210 CV,2302,WILLIAM CANNON,3110157,10041054,30.18669213,-97.75814558,"
,  
(30.18669213, -97.75814558)"
Jason Ortiz,CV,Unified,2302 E WILLIAM CANNON DRIVE BUILDING 10,,,Event Log,Open,2026-02-18T00:00:00.000,,PECOS HOUSING FINANCE CORPORATION,,2026-019101 CV,2302,WILLIAM CANNON,3110157,10041054,30.18669213,-97.75814558,"
,  
(30.18669213, -97.75814558)"
Aaron Robinson,CV,Unified,900 VARGAS RD,,,Event Log,Open,2026-02-18T00:00:00.000,,JAYO2 LP,,2026-019543 CV,900,VARGAS,3129937,10058603,30.23365669,-97.694242,"
,  
(30.23365669, -97.694242)"
Pete Mason,CV,Unified,205 LAGO VERDE DRIVE,,5,Event Log,Open,2026-02-18T00:00:00.000,,BIGGS TOM & LAUREN,,2026-019185 CV,205,LAGO VERDE,3057791,10100129,30.35231166,-97.91978849,"
,  
(30.35231166, -97.91978849)"
Hayden Aston,CV,Unified,1305 CONCHO STREET AKA 1600 E 13TH STREET,,,Event Log,Open,2026-02-18T00:00:00.000,,WILHITE MADLYN L,,2026-019319 CV,1305,CONCHO,3120506,10073325,30.27473664,-97.72300356,"
,  
(30.27473664, -97.72300356)"
Trey Kleinert,CV,Unified,7824 PACES MILL LANE,,,Event Log,Open,2026-02-18T00:00:00.000,,C&B REAL ESTATE VENTURES LLC,,2026-019297 CV,7824,PACES MILL,3114510,10031953,30.16139728,-97.74504223,"
,  
(30.16139728, -97.74504223)"
Jason Ortiz,CV,Unified,2302 E WILLIAM CANNON DRIVE BUILDING 07,,,Event Log,Open,2026-02-18T00:00:00.000,,PECOS HOUSING FINANCE CORPORATION,,2026-019038 CV,2302,WILLIAM CANNON,3110157,10041054,30.18669213,-97.75814558,"
,  
(30.18669213, -97.75814558)"
Seleste Kos,CV,Unified,5511 KINGS HIGHWAY,,,Event Log,Open,2026-02-18T00:00:00.000,,SJARIFFUDIN ROCHMAT & ANGELA LUKMAN,,2026-018969 CV,5511,KINGS,3098372,10050822,30.21428763,-97.79472989,"
,  
(30.21428763, -97.79472989)"
Jason Ortiz,CV,Unified,2302 E WILLIAM CANNON DRIVE BUILDING 04,,55,Event Log,Open,2026-02-18T00:00:00.000,,PECOS HOUSING FINANCE CORPORATION,,2026-019382 CV,2302,WILLIAM CANNON,3110157,10041054,30.18669213,-97.75814558,"
,  
(30.18669213, -97.75814558)"
Erica Thompson,CV,Unified,2819 RIO GRANDE STREET,,1,Event Log,Open,2026-02-18T00:00:00.000,,ACC OP (THE BLOCK) LLC,,2026-019659 CV,2819,RIO GRANDE,3113811,10080566,30.29507122,-97.74367283,"
,  
(30.29507122, -97.74367283)"
Courtney Britt,CV,Unified,7209 CAMERON ROAD,,,Event Log,Open,2026-02-18T00:00:00.000,,SOUTHWESTERN BELL TELEPHONE ATTN: PROPERTY TAX DEPT.,,2026-019496 CV,7209,CAMERON,3129916,10092356,30.32643891,-97.69177072,"
,  
(30.32643891, -97.69177072)"
Jason Ortiz,CV,Unified,2302 E WILLIAM CANNON DRIVE BUILDING 11,,,Event Log,Open,2026-02-18T00:00:00.000,,PECOS HOUSING FINANCE CORPORATION,,2026-019161 CV,2302,WILLIAM CANNON,3110157,10041054,30.18669213,-97.75814558,"
,  
(30.18669213, -97.75814558)"
Kyle Shebby,CV,Unified,5700 CHERRY PARK,,,Event Log,Open,2026-02-18T00:00:00.000,,PHILLIPS AMY DREISS & BENJAMIN,,2026-019268 CV,5700,CHERRY,3100602,10049033,30.20922981,-97.78780137,"
,  
(30.20922981, -97.78780137)"
Jason Ortiz,CV,Unified,2302 E WILLIAM CANNON DRIVE BUILDING 06,,,Event Log,Open,2026-02-18T00:00:00.000,,PECOS HOUSING FINANCE CORPORATION,,2026-019036 CV,2302,WILLIAM CANNON,3110157,10041054,30.18669213,-97.75814558,"
,  
(30.18669213, -97.75814558)"
Dedric Knox,CV,Unified,9810 N. Lamar Blvd.,,66,Cutlist - Inspector (Private),,2026-02-17T11:52:55.000,,PSMMSM TEXAS VENTURES LLC,,2025-158075 CV,9810,LAMAR,3128692,10107629,30.36850163,-97.69450096,"
,  
(30.36850163, -97.69450096)"
Seleste Kos,CV,Unified,1623 S LAMAR BOULEVARD,,,Event Log,Open,2026-02-17T00:00:00.000,,BUSTAMANTE MANUEL F & JILL,,2026-018662 CV,1623,LAMAR,3107348,10064258,30.25065486,-97.76533847,"
,  
(30.25065486, -97.76533847)"
Gabriel Martinez,CV,Unified,13450-1/2 LYNDHURST ST,,555,Event Log,Open,2026-02-17T00:00:00.000,,AUSTIN 129 LLC ET AL,,2026-018898 CV,13450-1/2,LYNDHURST,3099405.030625,10145385.095625,30.4741654,-97.78460162,"
,  
(30.4741654, -97.78460162)"
Sheila Doyle,CV,Unified,713 BROWNLEE CIRCLE,,555,Event Log,Open,2026-02-17T00:00:00.000,,TOPODURO LLC,,2026-018697 CV,713,BROWNLEE,3109509,10073016,30.27459198,-97.75785409,"
,  
(30.27459198, -97.75785409)"
Seleste Kos,CV,Unified,4105 MENCHACA ROAD,,,Event Log,Open,2026-02-17T00:00:00.000,,WALIMA LLC,,2026-018627 CV,4105,MENCHACA,3100678,10057105,30.23141383,-97.78697596,"
,  
(30.23141383, -97.78697596)"
Gabriel Martinez,CV,Unified,11609 ANDERSON MILL ROAD,,555,Event Log,Open,2026-02-17T00:00:00.000,,ANDERSON MILL DEVELOPMENT AUSTIN LLC,,2026-018897 CV,11609,ANDERSON MILL,3087136,10137571,30.4534521,-97.82409848,"
,  
(30.4534521, -97.82409848)"
