case_id,priority,status,address,house_number,street_name,city,state,zip_code,opened_date,closed_date,department,case_type,description,inspector,date_updated,last_update,violationcasenumber,violationcaselink,parcelid,location,latitude,longitude,repeatoffenderrelated,shorttermrentalrelated,servicerequestnumber,reportedby
2026-023331 CC,,Active,2227 E BEN WHITE BLVD AUSTIN TX 78744 USA,2227,E BEN WHITE BLVD SVRD,AUSTIN,TX,78744,2026-02-26T00:00:00.000,,Code Enforcement,Complaints,Structure Condition Violation(s),Seleste Kos|(512) 696-3350,2026-03-25T00:00:00.000,Follow-up Inspection,2026 023336-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13661242,0313040301,"(30.21524961, -97.74101829)",30.21524961,-97.74101829,No,,,COA Department
2026-023794 CC,2,Closed,1409 VALLEYRIDGE CIRCLE,1409,VALLEYRIDGE CIR,AUSTIN,TX,78704,2026-02-26T00:00:00.000,2026-03-10T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Micheal Ezimako|512-939-8190,2026-03-10T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0405080415,"(30.23365257, -97.77868811)",30.23365257,-97.77868811,No,Yes,26-00060254,Complainant
2026-023289 CC,5,Active,5208 S PLEASANT VALLEY ROAD,5208,S PLEASANT VALLEY RD,AUSTIN,TX,78744,2026-02-26T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Geoff Glass|(512) 460-9142,2026-04-20T00:00:00.000,AH Review,2026 023874-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13661841,0317020506,"(30.19569216, -97.7451018)",30.19569216,-97.7451018,No,,26-00054854,Complainant
2026-023191 CC,5,Closed,6800-6803 ONION CREEK DRIVE,6800-6803,ONION CREEK DR,AUSTIN,TX,,2026-02-26T00:00:00.000,2026-03-03T00:00:00.000,Code Enforcement,Complaints,Property Abatement,David Espinoza|(512) 974-3239,2026-03-03T00:00:00.000,Inspection Performed/Abated by Community Court,,,,,,,No,,,COA Department
2026-023781 CC,5,Closed,2909 STRATFORD DRIVE,2909,STRATFORD DR,AUSTIN,TX,78746,2026-02-26T00:00:00.000,2026-05-06T00:00:00.000,Code Enforcement,Complaints,Work Without Permit,LaShondra Washington|(512) 552-8271,2026-05-06T00:00:00.000,Closed due to Voluntary Compliance,2026 025542-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13663684,0111090102,"(30.28237874, -97.78623046)",30.28237874,-97.78623046,No,,26-00060133,Anonymous
2026-023342 CC,5,Closed,2324 DEADWOOD DRIVE,2324,DEADWOOD DR,AUSTIN,TX,78744,2026-02-26T00:00:00.000,2026-02-25T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Geoff Glass|(512) 460-9142,2026-02-25T00:00:00.000,Inspection Performed/Abated by Inspector,,,0317020312,"(30.19707245, -97.74916821)",30.19707245,-97.74916821,No,,26-00056795,Complainant
2026-023789 CC,2,Closed,620 W SLAUGHTER LANE,620,W SLAUGHTER LN,AUSTIN,TX,78748,2026-02-26T00:00:00.000,2026-02-28T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Charles Edwards|512-803-5812,2026-02-28T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0430130108,"(30.17353524, -97.7999376)",30.17353524,-97.7999376,No,,26-00060187,Anonymous
2026-023752 CC,2,Closed,1000 E 8TH STREET,1000,E 8TH ST,AUSTIN,TX,78702,2026-02-26T00:00:00.000,2026-04-23T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Hilda Martinez|512-974-3611,2026-04-23T00:00:00.000,Legal Action-All Deficiencies Satisfied,2026 024306-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13662332,0206051015,"(30.26703927, -97.73115828)",30.26703927,-97.73115828,No,Yes,26-00059957,Anonymous
2026-023584 CC,4,Active,12323 THOMPKINS DRIVE,12323,THOMPKINS DR,AUSTIN,TX,78753,2026-02-26T00:00:00.000,,Code Enforcement,Complaints,Land Use Violation(s),Forrest Pobst|(512)439-9241,2026-03-04T00:00:00.000,Inspection Performed,,,0254280610,"(30.39332921, -97.65757989)",30.39332921,-97.65757989,No,,26-00059736,Complainant
2026-023173 CC,5,Closed,303 W APPLEGATE DRIVE,303,W APPLEGATE DR,AUSTIN,TX,78753,2026-02-26T00:00:00.000,2026-03-20T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Jose Castillo|,2026-03-20T00:00:00.000,Closed due to Voluntary Compliance,2026 027077-CV,,0244200510,"(30.372036, -97.68836481)",30.372036,-97.68836481,No,,26-00059191,Anonymous
2026-023744 CC,5,Closed,10501 GOLDEN MEADOW DRIVE,10501,GOLDEN MEADOW DR,AUSTIN,TX,78758,2026-02-26T00:00:00.000,2026-03-03T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Christopher McFarland|512-599-3105,2026-03-03T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0248120601,"(30.382306, -97.70939465)",30.382306,-97.70939465,No,,26-00059942,Anonymous
2026-023786 CC,2,Closed,1301 QUAIL PARK DRIVE,1301,QUAIL PARK DR,AUSTIN,TX,78758,2026-02-26T00:00:00.000,2026-02-26T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Jose Castillo|,2026-02-26T00:00:00.000,Referred to Appropriate Agency,,,0242120225,"(30.36568547, -97.70764565)",30.36568547,-97.70764565,No,,26-00060154,Complainant
2026-023166 CC,5,Closed,6215 WAGON BEND TRAIL,6215,WAGON BEND TRL,AUSTIN,TX,78744,2026-02-26T00:00:00.000,2026-03-04T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Benjamin Munoz|512-803-5605,2026-03-04T00:00:00.000,Inspection Performed/ Voluntary Compliance,,,0423010609,"(30.18924878, -97.75590244)",30.18924878,-97.75590244,No,,26-00059162,Anonymous
2026-023612 CC,5,Closed,BELO HORIZONTE CIR and CAT MOUNTAIN DR,,,,,,2026-02-26T00:00:00.000,2026-03-02T00:00:00.000,Code Enforcement,Complaints,Property Abatement,|512-964-2832,2026-03-02T00:00:00.000,No Violation(s) Found/Inspection Performed,,,,,,,No,,26-00059763,Anonymous
2026-023365 CC,,Closed,7906 WOODCROFT DRIVE,7906,WOODCROFT DR,AUSTIN,TX,78749,2026-02-26T00:00:00.000,2026-03-04T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Johnny Serna|(512)450-8042,2026-03-04T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0416290623,"(30.20485541, -97.83901922)",30.20485541,-97.83901922,No,,,Complainant
2026-023678 CC,5,Active,9500 STONEBRIDGE DRIVE,9500,STONEBRIDGE DR,AUSTIN,TX,78758,2026-02-26T00:00:00.000,,Code Enforcement,Complaints,Structure Condition Violation(s),Courtney Britt|(512) 420-6386,2026-05-07T00:00:00.000,Contact Performed,2026 023681-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13661615,0243130717,"(30.36917146, -97.70475315)",30.36917146,-97.70475315,No,,,City Manager
2026-023514 CC,5,Closed,5740 PALO BLANCO LANE,5740,PALO BLANCO LN,AUSTIN,TX,78744,2026-02-26T00:00:00.000,2026-04-03T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Benjamin Munoz|512-803-5605,2026-04-03T00:00:00.000,Closed due to Voluntary Compliance,2026 028814-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13667347,0322010314,"(30.19070956, -97.74528593)",30.19070956,-97.74528593,No,,26-00059648,Anonymous
2026-023155 CC,5,Closed,12304 BEDROCK TRAIL,12304,BEDROCK TRL,AUSTIN,TX,78727,2026-02-26T00:00:00.000,2026-02-26T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Lauren Taggart|512-964-2657,2026-02-26T00:00:00.000,Closed/Duplicate Case,,,0264060526,"(30.42305659, -97.72861877)",30.42305659,-97.72861877,No,,26-00059150,Anonymous
2026-023513 CC,3,Closed,7309 BLESSING AVENUE,7309,BLESSING AVE,AUSTIN,TX,78752,2026-02-26T00:00:00.000,2026-02-27T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Jason Henley|(512) 596-7439,2026-02-27T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0229181205,"(30.33030861, -97.69377005)",30.33030861,-97.69377005,No,,26-00059647,Anonymous
2026-023302 CC,5,Active,5300 S PLEASANT VALLEY ROAD,5300,S PLEASANT VALLEY RD,AUSTIN,TX,78744,2026-02-26T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Geoff Glass|(512) 460-9142,2026-04-20T00:00:00.000,AH Review,2026 023945-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13661918,0317020507,"(30.19553292, -97.74511557)",30.19553292,-97.74511557,No,,26-00054854,Complainant
2026-023641 CC,5,Closed,9800 OAK HOLLOW DRIVE,9800,OAK HOLLOW DR,AUSTIN,TX,78758,2026-02-26T00:00:00.000,2026-02-27T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Christopher McFarland|512-599-3105,2026-02-27T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0245140229,"(30.37312033, -97.70525771)",30.37312033,-97.70525771,No,,26-00059790,Anonymous
2026-023436 CC,5,Closed,204 W WILLIAM CANNON DRIVE,204,W WILLIAM CANNON DR,AUSTIN,TX,78745,2026-02-26T00:00:00.000,2026-02-26T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Benjamin Munoz|512-803-5605,2026-02-26T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0421100412,"(30.19428701, -97.78087194)",30.19428701,-97.78087194,No,,26-00059557,Anonymous
2026-023634 CC,3,Active,8411 SPRING VALLEY DRIVE,8411,SPRING VALLEY DR,AUSTIN,TX,78736,2026-02-26T00:00:00.000,,Code Enforcement,Complaints,Structure Condition Violation(s),LaShondra Washington|(512) 552-8271,2026-05-07T00:00:00.000,Follow-up Inspection,2026 024138-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13662156,0406480545,"(30.23940486, -97.89677631)",30.23940486,-97.89677631,No,,26-00059784,Anonymous
2026-023714 CC,4,Closed,1301 NEANS DRIVE,1301,NEANS DR,AUSTIN,TX,78758,2026-02-26T00:00:00.000,2026-02-27T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Christopher McFarland|512-599-3105,2026-02-27T00:00:00.000,Referred to Appropriate Agency,,,0246150208,"(30.37634936, -97.70043376)",30.37634936,-97.70043376,No,,26-00059898,Anonymous
2026-023806 CC,5,Closed,1620 OHLEN ROAD,1620,OHLEN RD,AUSTIN,TX,78758,2026-02-26T00:00:00.000,2026-03-02T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Michael Barba|512-974-9030,2026-03-02T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0241100913,"(30.3642467, -97.71570288)",30.3642467,-97.71570288,No,,26-00060333,Complainant
2026-023477 CC,5,Closed,6020 WESTCREEK DRIVE,6020,WESTCREEK DR,AUSTIN,TX,78749,2026-02-26T00:00:00.000,2026-02-27T00:00:00.000,Code Enforcement,Complaints,Property Abatement,LaShondra Washington|(512) 552-8271,2026-02-27T00:00:00.000,Inspection Performed/Abated by Inspector,,,0408280825,"(30.23106204, -97.84605464)",30.23106204,-97.84605464,No,,26-00059606,Anonymous
2026-023673 CC,5,Closed,11100 PARKFIELD DRIVE,11100,PARKFIELD DR,AUSTIN,TX,78758,2026-02-26T00:00:00.000,2026-03-04T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Forrest Pobst|(512)439-9241,2026-03-04T00:00:00.000,Inspection Performed/Abated by Inspector,,,0249170333,"(30.38327067, -97.69782111)",30.38327067,-97.69782111,No,,26-00059838,Complainant
2026-023629 CC,4,Closed,9211 E HUNTERS TRACE,9211,E HUNTERS TRCE,AUSTIN,TX,78758,2026-02-26T00:00:00.000,2026-03-02T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Michael Barba|512-974-9030,2026-03-02T00:00:00.000,Information Update,,,0242120211,"(30.36681308, -97.70979397)",30.36681308,-97.70979397,No,,26-00059781,Anonymous
2026-023531 CC,5,Closed,12302 WYCLIFF LANE,12302,WYCLIFF LN,AUSTIN,TX,78727,2026-02-26T00:00:00.000,2026-02-26T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Lauren Taggart|512-964-2657,2026-02-26T00:00:00.000,Closed/Duplicate Case,,,0264061210,"(30.42121141, -97.72538399)",30.42121141,-97.72538399,No,,26-00059674,Anonymous
2026-023659 CC,4,Closed,9801 OAK HOLLOW DRIVE,9801,OAK HOLLOW DR,AUSTIN,TX,78758,2026-02-26T00:00:00.000,2026-02-27T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Christopher McFarland|512-599-3105,2026-02-27T00:00:00.000,Referred to Appropriate Agency,,,0245140311,"(30.37321818, -97.70479828)",30.37321818,-97.70479828,No,,26-00059816,Anonymous
2026-023745 CC,3,Closed,9710 EASTWEND DRIVE,9710,EASTWEND DR,AUSTIN,TX,78753,2026-02-26T00:00:00.000,2026-03-03T00:00:00.000,Code Enforcement,Complaints,Work Without Permit,Jose Castillo|,2026-03-03T00:00:00.000,Contact Performed,,,0243170307,"(30.36550717, -97.69266398)",30.36550717,-97.69266398,No,,26-00059945,Complainant
2026-023163 CC,3,Closed,4603 BUCKS RUN,4603,BUCKS RUN,AUSTIN,TX,78744,2026-02-26T00:00:00.000,2026-02-27T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Trey Kleinert|512-720-8972,2026-02-27T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0426011022,"(30.1797439, -97.75509232)",30.1797439,-97.75509232,No,,26-00059159,Anonymous
2026-023693 CC,5,Closed,1104 RED CLIFF DRIVE,1104,RED CLIFF DR,AUSTIN,TX,78758,2026-02-26T00:00:00.000,2026-03-03T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Christopher McFarland|512-599-3105,2026-03-03T00:00:00.000,Referred to Appropriate Agency,,,0246160328,"(30.37499702, -97.69846594)",30.37499702,-97.69846594,No,,26-00059867,Anonymous
2026-023509 CC,3,Closed,1112 VILLAGE GREEN DRIVE,1112,VILLAGE GREEN DR,AUSTIN,TX,78753,2026-02-26T00:00:00.000,2026-03-03T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Jose Castillo|,2026-03-03T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0238220407,"(30.35536063, -97.68144851)",30.35536063,-97.68144851,No,,26-00059639,Anonymous
2026-023697 CC,,Active,2711 E CESAR CHAVEZ STREET,2711,E CESAR CHAVEZ ST,AUSTIN,TX,78702,2026-02-26T00:00:00.000,,Code Enforcement,Complaints,Structure Condition Violation(s),Edgar Hinojosa|(512) 701-7617,2026-04-14T00:00:00.000,Follow-up Inspection,2026 023703-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13661641,0200100803,"(30.25318823, -97.71373347)",30.25318823,-97.71373347,No,,,COA Department
2026-023122 CC,2,Closed,1600 EAST RIVERSIDE DR,,,,,,2026-02-26T00:00:00.000,2026-02-26T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),|512-954-2742,2026-02-26T00:00:00.000,No Violation(s) Found/Inspection Performed,,,,,,,No,,26-00059087,Anonymous
2026-023698 CC,5,Closed,1017 RED CLIFF DRIVE,1017,RED CLIFF DR,AUSTIN,TX,78758,2026-02-26T00:00:00.000,2026-03-03T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Christopher McFarland|512-599-3105,2026-03-03T00:00:00.000,Referred to Appropriate Agency,,,0245160208,"(30.37439421, -97.69817472)",30.37439421,-97.69817472,No,,26-00059876,Anonymous
2026-023704 CC,4,Closed,10907 MEADGREEN COURT,10907,MEADGREEN CT,AUSTIN,TX,78758,2026-02-26T00:00:00.000,2026-03-03T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Christopher McFarland|512-599-3105,2026-03-03T00:00:00.000,Referred to Appropriate Agency,,,0247172104,"(30.38234003, -97.69589875)",30.38234003,-97.69589875,No,,26-00059885,Anonymous
2026-023635 CC,4,Closed,1403 DESERT QUAIL LANE,1403,DESERT QUAIL LN,AUSTIN,TX,78758,2026-02-26T00:00:00.000,2026-02-27T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Christopher McFarland|512-599-3105,2026-02-27T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0245140110,"(30.37224722, -97.70546548)",30.37224722,-97.70546548,No,,26-00059785,Anonymous
2026-023737 CC,2,Closed,9323 MENCHACA ROAD Unit 1024,9323,MENCHACA RD,AUSTIN,TX,78748,2026-02-26T00:00:00.000,2026-04-24T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Jason Ortiz|(512) 632-8736,2026-04-24T00:00:00.000,Closed due to Voluntary Compliance,2026 025087-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13663184,0428191101,"(30.17857453, -97.81936855)",30.17857453,-97.81936855,Yes,,26-00059937,Complainant
2026-023124 CC,2,Active,1100 RUTH AVENUE,1100,RUTH AVE,AUSTIN,TX,78757,2026-02-26T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Jose Castillo|,2026-04-23T00:00:00.000,Follow-up Inspection,2026 023718-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13661656,0231080419,"(30.33664305, -97.72402053)",30.33664305,-97.72402053,No,,26-00059100,Complainant
2026-023719 CC,,Closed,2027 E CESAR CHAVEZ STREET,2027,E CESAR CHAVEZ ST,AUSTIN,TX,78702,2026-02-26T00:00:00.000,2026-03-20T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Edgar Hinojosa|(512) 701-7617,2026-03-20T00:00:00.000,Closed due to Voluntary Compliance,2026 023721-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13661659,0202080908,"(30.25620949, -97.72242411)",30.25620949,-97.72242411,No,,,COA Department
2026-023464 CC,2,Closed,900 VARGAS ROAD,900,VARGAS RD,AUSTIN,TX,78741,2026-02-26T00:00:00.000,2026-02-26T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Aaron Robinson|512-783-5493,2026-02-26T00:00:00.000,Closed/Duplicate Case,,,0306180401,"(30.23365669, -97.694242)",30.23365669,-97.694242,No,,26-00059590,Anonymous
2026-023388 CC,2,Closed,6411 WALLACE COVE,6411,WALLACE CV,AUSTIN,TX,78750,2026-02-26T00:00:00.000,2026-03-16T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Keenan Curry|512-952-8667,2026-03-16T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0145110859,"(30.37298066, -97.79098705)",30.37298066,-97.79098705,No,,26-00059502,Complainant
2026-023708 CC,,Active,2131 E CESAR CHAVEZ STREET,2131,E CESAR CHAVEZ ST,AUSTIN,TX,78702,2026-02-26T00:00:00.000,,Code Enforcement,Complaints,Structure Condition Violation(s),Edgar Hinojosa|(512) 701-7617,2026-04-15T00:00:00.000,Follow-up Inspection,2026 023717-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13661655,0202081408,"(30.25572867, -97.72096393)",30.25572867,-97.72096393,No,,,COA Department
2026-023807 CC,2,Active,1221 ALGARITA AVENUE BLDG. 3 UNIT 102,1222,ALGARITA AVE,AUSTIN,TX,78704,2026-02-26T00:00:00.000,,Code Enforcement,Complaints,Structure Condition Violation(s),Eric Finn|512-803-0283,2026-04-24T00:00:00.000,Follow-up Inspection,2026 024287-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13662313,0304020541,"(30.23781689, -97.7414673)",30.23781689,-97.7414673,Yes,,26-00060353,Complainant
2026-023415 CC,5,Closed,7329 COLONY PARK DRIVE,7329,COLONY PARK DR,AUSTIN,TX,78724,2026-02-26T00:00:00.000,2026-04-02T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Desmond Waites|(512) 944-5788,2026-04-02T00:00:00.000,Closed due to Voluntary Compliance,2026 024502-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13662535,0221360811,"(30.30535153, -97.63968808)",30.30535153,-97.63968808,No,,26-00059537,Anonymous
2026-023749 CC,5,Closed,10412 LITTLE PEBBLE DRIVE,10412,LITTLE PEBBLE DR,AUSTIN,TX,78758,2026-02-26T00:00:00.000,2026-02-27T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Christopher McFarland|512-599-3105,2026-02-27T00:00:00.000,Closed/Duplicate Case,,,0248120701,"(30.38269703, -97.7108972)",30.38269703,-97.7108972,No,,26-00059948,Anonymous
2026-023210 CC,5,Closed,4416 BERKMAN DRIVE,4416,BERKMAN DR,AUSTIN,TX,78723,2026-02-26T00:00:00.000,2026-02-26T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Michael Larner|512-765-2858,2026-02-26T00:00:00.000,Referred to Appropriate Agency,,,0217161401,"(30.29713993, -97.70062952)",30.29713993,-97.70062952,No,,26-00059260,Complainant
2026-023755 CC,3,Closed,5203 AVENUE H,5203,AVENUE H,AUSTIN,TX,78751,2026-02-26T00:00:00.000,2026-03-02T00:00:00.000,Code Enforcement,Complaints,Work Without Permit,Jerome Howard|,2026-03-02T00:00:00.000,Information Update,,,0223091202,"(30.31590134, -97.71977236)",30.31590134,-97.71977236,No,,26-00059966,Complainant
2026-023779 CC,5,Closed,1100 E 3RD STREET,1100,E 3RD ST,AUSTIN,TX,78702,2026-02-26T00:00:00.000,2026-03-13T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Sheila Doyle|(512) 695-9457,2026-03-05T00:00:00.000,CV Violation(s) Found/Inspection Performed,2026 027045-CV,,0204051812,"(30.26225355, -97.73250708)",30.26225355,-97.73250708,No,,26-00060119,Anonymous
2026-023203 CC,5,Closed,4609 LOYOLA LN,,,,,,2026-02-26T00:00:00.000,2026-02-26T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),|(512) 645-5797,2026-02-26T00:00:00.000,Closed/Duplicate Case,,,,,,,No,,26-00059248,Anonymous
2026-023334 CC,5,Closed,5308 S PLEASANT VALLEY ROAD,5308,S PLEASANT VALLEY RD,AUSTIN,TX,78744,2026-02-26T00:00:00.000,2026-03-19T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Geoff Glass|(512) 460-9142,2026-03-19T00:00:00.000,Closed due to Voluntary Compliance,2026 024535-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13662575,0320020104,"(30.19496832, -97.74507687)",30.19496832,-97.74507687,No,,26-00054854,Complainant
2026-023195 CC,5,Closed,6456 S IH 35 SVRD SB,,,,,,2026-02-26T00:00:00.000,2026-02-26T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Benjamin Munoz|512-803-5605,2026-02-26T00:00:00.000,Inspection Performed/Abated by Inspector,,,,,,,No,,26-00059233,Anonymous
2026-023231 CC,5,Closed,6643 MANOR RD,,,,,,2026-02-26T00:00:00.000,2026-02-26T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),|(512) 645-5797,2026-02-26T00:00:00.000,Inspection Performed/Abated by Inspector,,,,,,,No,,26-00059298,Anonymous
